3570030048640;2000;0;0;0
3570030048657;2000;0;0;0
3570030048664;2000;0;0;0
3570030048671;2000;0;0;0
3570030048688;2000;0;0;0
3570037090130;40;0;7;0
3570037090147;45;0;10;0
3570030048695;2000;0;0;0
3570030048701;2000;0;0;0
3570030048718;2000;0;0;0
3570030048725;2000;0;0;0
3570037111736;12;0;0;10
3570037124767;0;0;0;70
3570037111828;17;0;0;0
3570037112108;2000;0;0;0
3570037112115;2001;0;0;0
3570037112122;2001;0;0;0
3570037112139;2004;0;0;0
3570037112146;2002;0;0;0
3570037112153;2002;0;0;0
3570037112160;2000;0;0;0
3570037112177;2000;0;0;0
3570037112184;2000;0;0;0
3570037112191;2000;0;0;0
3570037112207;2000;0;0;0
3570037112214;2000;0;0;0
3570037112221;2000;0;0;0
3570037112238;2000;0;0;0
3570037125153;2000;0;0;0
3570037125160;2000;0;0;0
3570037125177;2000;0;0;0
3570037125184;2000;0;0;0
3570037125191;2000;0;0;0
3570037125207;2000;0;0;0
3570037125214;2000;0;0;0
3570037125221;2000;0;0;0
3570037125238;2000;0;0;0
3570037125245;2000;0;0;0
3570037125252;2000;0;0;0
3570037125269;2000;0;0;0
3570037125276;2000;0;0;0
3570037125283;2000;0;0;0
3570037112245;2000;0;0;0
3570037112252;2003;0;0;0
3570037112269;2001;0;0;0
3570037112276;2004;0;0;0
3570037112283;2002;0;0;0
3570037112290;2000;0;0;0
3570037112306;2000;0;0;0
3570037112313;2000;0;0;0
3570037112320;2000;0;0;0
3570037112337;2001;0;0;0
3570037112344;2010;0;0;0
3570037112351;2004;0;0;0
3570037112368;2000;0;0;0
3570037112375;2000;0;0;0
3570037112382;2000;0;0;0
3570037112399;2000;0;0;0
3570037112405;2000;0;0;0
3570037112412;2000;0;0;0
3570037112429;2000;0;0;0
3570037112436;2000;0;0;0
3570037112443;2000;0;0;0
3570037112450;2013;0;0;0
3570037125290;2000;0;0;0
3570037125306;2000;0;0;0
3570037112474;2004;0;1;0
3570037112481;2017;0;0;0
3570030048732;2000;0;0;0
3570030048749;2000;0;0;0
3570030048756;2000;0;0;0
3570030048763;2000;0;0;0
3570030110484;2000;0;0;0
3570030110491;2000;0;0;0
3570030110507;2000;0;0;0
3570030110514;2000;0;0;0
3570030110521;2000;0;0;0
3570030110538;2000;0;0;0
3570030110545;2000;0;0;0
3570030110552;2000;0;0;0
3570030110569;2000;0;0;0
3570030110576;2000;0;0;0
3570030110583;2000;0;0;0
3570030110590;2000;0;0;0
3570030110606;2000;0;0;0
3570030110613;2000;0;0;0
3570030110620;2000;0;0;0
3570030110637;2000;0;0;0
3570030110644;2000;0;0;0
3570030110651;2000;0;0;0
3570030110668;2000;0;0;0
3570030110675;2000;0;0;0
3570030110682;2000;0;0;0
3570030110699;2000;0;0;0
3570030110705;2000;0;0;0
3570030110712;2000;0;0;0
3570030110729;2000;0;0;0
3570030110736;2000;0;0;0
3570030110743;2000;0;0;0
3570030110750;2000;0;0;0
3570030110767;2000;0;0;0
3570030110774;2000;0;0;0
3570030110781;2000;0;0;0
3570030110798;2000;0;0;0
3570030110804;2000;0;0;0
3570030110897;2000;0;0;0
3570030110903;2000;0;0;0
3570030110910;2000;0;0;0
3570030110927;2000;0;0;0
3570030111016;2000;0;0;0
3570030111023;2000;0;0;0
3570030111030;2000;0;0;0
3570030111047;2000;0;0;0
3570030111122;2000;0;0;0
3570030111139;2000;0;0;0
3570030048770;2000;0;0;0
3570030048787;2000;0;0;0
3570030048794;2000;0;0;0
3570030048800;2000;0;0;0
3570030048817;2000;0;0;0
3570030048824;2000;0;0;0
3570030048831;2000;0;0;0
3570030052166;2000;0;0;0
3570030052173;2000;0;0;0
3570030052180;2000;0;0;0
3570030052203;2000;0;0;0
3570030052654;2000;0;0;0
3570030046363;5;0;1;0
3570030046370;11;0;1;0
3570030046387;16;0;2;0
3570030046394;12;0;2;0
3570030046400;4;0;0;0
3570030046417;2;0;0;0
3570030046424;0;0;0;0
3570030046431;0;0;0;0
3570030046448;0;0;0;0
3570030046455;0;0;0;0
3570030046462;0;0;0;0
3570030046479;0;0;0;0
3570030046486;0;0;0;0
3570030046493;0;0;0;0
3570030046509;0;0;0;0
3570030046516;0;0;0;0
3570030046523;0;0;0;0
3570030046530;0;0;0;0
3570030052661;2000;0;0;0
3570030052944;2000;0;0;0
3570030052999;2000;0;0;0
3570030053088;2000;0;0;0
3570030053217;2000;0;0;0
3570030053224;2000;0;0;0
3570030054078;2000;0;0;0
3570030054085;2000;0;0;0
3570030054092;2000;0;0;0
3570030054108;2000;0;0;0
3570030054115;2000;0;0;0
3570030054122;2000;0;0;0
3570030054139;2000;0;0;0
3570030054146;2000;0;0;0
3570030054153;2000;0;0;0
3570030054160;2000;0;0;0
3570030054177;2000;0;0;0
3570030054184;2000;0;0;0
3570030054191;2000;0;0;0
3570030054207;2000;0;0;0
3570030054214;2000;0;0;0
3570030054221;2000;0;0;0
3570030054238;2000;0;0;0
3570030054245;2000;0;0;0
3570030054252;2000;0;0;0
3570030054269;2000;0;0;0
3570030054276;2000;0;0;0
3570030054283;2000;0;0;0
3570030054290;2000;0;0;0
3570030054306;2000;0;0;0
3570030054313;2000;0;0;0
3570030054320;2000;0;0;0
3570030054337;2000;0;0;0
3570030054344;2000;0;0;0
3570030055365;2000;0;0;0
3570030055372;2000;0;0;0
3570030111146;2000;0;0;0
3570030111153;2000;0;0;0
3570030111160;2000;0;0;0
3570030111177;2000;0;0;0
3570030111184;2000;0;0;0
3570030111191;2000;0;0;0
3570030111207;2000;0;0;0
3570030111214;2000;0;0;0
3570030111221;2000;0;0;0
3570030111238;2000;0;0;0
3570030055389;2000;0;0;0
3570030055396;2000;0;0;0
3570030055402;2000;0;0;0
3570030055419;2000;0;0;0
3570030055426;2000;0;0;0
3570030055433;2000;0;0;0
3570030055440;2000;0;0;0
3570030055457;2000;0;0;0
3570030055464;2000;0;0;0
3570030055471;2000;0;0;0
3570030055488;2000;0;0;0
3570030055495;2000;0;0;0
3570030055501;2000;0;0;0
3570030055518;2000;0;0;0
3570030055525;2000;0;0;0
3570030055532;2000;0;0;0
3570030111245;2000;0;0;0
3570030111252;2000;0;0;0
3570030111269;2000;0;0;0
3570030111276;2000;0;0;0
3570030111283;2000;0;0;0
3570030111290;2000;0;0;0
3570030111306;2000;0;0;0
3570030111313;2000;0;0;0
3570030111320;2000;0;0;0
3570030111337;2000;0;0;0
3570030111344;2000;0;0;0
3570030111351;2000;0;0;0
3570030111368;2000;0;0;0
3570030111375;2000;0;0;0
3570030111382;2000;0;0;0
3570030111399;2000;0;0;0
3570030111405;2000;0;0;0
3570030111412;2000;0;0;0
3570030111429;2000;0;0;0
3570030111436;2000;0;0;0
3570030111443;2000;0;0;0
3570030111450;2000;0;0;0
3570030111467;2000;0;0;0
3570030111474;2000;0;0;0
3570030111481;2000;0;0;0
3570030111498;2000;0;0;0
3570030141983;0;0;0;0
3570030141990;0;0;0;0
3570030142003;0;0;2;0
3570030142010;0;0;2;0
3570030142027;0;0;0;0
3570030046943;1;0;2;0
3570030046950;0;0;29;0
3570030046967;0;0;29;0
3570030046974;0;0;23;0
3570030046981;0;0;24;0
3570030046998;2004;0;1;0
3570030048282;2008;0;1;0
3570030048299;2017;0;1;0
3570030048305;2008;0;1;0
3570030048312;2008;0;0;0
3570030048329;2003;0;0;0
3570030048336;2002;0;0;0
3570030048343;2000;0;0;0
3570030111504;2000;0;0;0
3570030111511;2000;0;0;0
3570030111528;2000;0;0;0
3570030111535;2000;0;0;0
3570030111542;2000;0;0;0
3570030111559;2000;0;0;0
3570030111566;2000;0;0;0
3570030111573;2000;0;0;0
3570030111580;2000;0;0;0
3570030111597;2000;0;0;0
3570030111603;2000;0;0;0
3570030111610;2000;0;0;0
3570030111627;2000;0;0;0
3570030111634;2000;0;0;0
3570030111641;2000;0;0;0
3570030111658;2000;0;0;0
3570030048350;0;0;0;0
3570030048367;0;0;0;0
3570030048374;0;0;0;0
3570030048381;0;0;0;0
3570030048398;0;0;0;0
3570030048404;0;0;0;0
3570030048411;0;0;0;0
3570030048428;0;0;0;0
3570030111665;2000;0;0;0
3570030111672;2000;0;0;0
3570030111689;2000;0;0;0
3570030111696;2000;0;0;0
3570030111948;2000;0;0;0
3570030111955;2000;0;0;0
3570030111986;2000;0;0;0
3570030111993;2000;0;0;0
3570030112228;2000;0;0;0
3570030112235;2000;0;0;0
3570030112242;2000;0;0;0
3570030112273;2000;0;0;0
3570030112280;2000;0;0;0
3570030112327;2000;0;0;0
3570030112334;2000;0;0;0
3570030112341;2000;0;0;0
3570030112372;2000;0;0;0
3570030112389;2000;0;0;0
3570030055549;2000;0;0;0
3570030055556;2000;0;0;0
3570030055563;2000;0;0;0
3570030055570;2000;0;0;0
3570030055587;2000;0;0;0
3570030056454;2000;0;0;0
3570030056461;2000;0;0;0
3570030056478;2000;0;0;0
3570030056485;2000;0;0;0
3570030056492;2000;0;0;0
3570030056737;2000;0;0;0
3570030056744;2000;0;0;0
3570030056898;2000;0;0;0
3570030057529;2000;0;0;0
3570030057802;2000;0;0;0
3570030057819;2000;0;0;0
3570030057826;2000;0;0;0
3570030057833;2000;0;0;0
3570030112396;2000;0;0;0
3570030112402;2000;0;0;0
3570030112419;2000;0;0;0
3570030112426;2000;0;0;0
3570030112433;2000;0;0;0
3570030112440;2000;0;0;0
3570030112457;2000;0;0;0
3570030101185;2000;0;0;0
3454831813525;2000;0;0;0
3454831813532;2001;0;0;0
3454831813549;2000;0;0;0
3454831813556;2001;0;0;0
3570030102687;2000;0;0;0
3570030102700;2000;0;0;0
3570030048848;2000;0;0;0
3570030048855;2000;0;0;0
3570030048862;2000;0;0;0
3570030048879;2000;0;0;0
3570030048886;2000;0;0;0
3570030048893;2000;0;0;0
3570030048909;2000;0;0;0
3570030048916;2002;0;0;0
3570030048923;2013;0;4;0
3570030048930;2024;0;5;0
3570030048947;2016;0;4;0
3570030048954;2017;0;4;0
3570030048961;2011;0;1;0
3570030048978;2002;0;1;0
3570030112464;2000;0;0;0
3570030112471;2000;0;0;0
3570030112488;2000;0;0;0
3570030112495;2000;0;0;0
3570030112501;2000;0;0;0
3570030112518;2000;0;0;0
3570030112525;2000;0;0;0
3570030048985;2000;0;0;0
3570030048992;2000;0;0;0
3570030049005;2000;0;0;0
3570030049012;2000;0;0;0
3570030049029;2000;0;0;0
3570030049036;2000;0;0;0
3570030049043;2000;0;0;0
3570030112532;2000;0;0;0
3570030112549;2000;0;0;0
3570030112556;2000;0;0;0
3570030112563;2000;0;0;0
3570030112570;2000;0;0;0
3570030112587;2000;0;0;0
3570030112594;2000;0;0;0
3570030049050;2001;0;0;0
3570030049067;2004;0;0;0
3570030049074;2007;0;0;0
3570030049081;2006;0;0;0
3570030049098;2005;0;0;0
3570030049104;2003;0;0;0
3570030049111;2000;0;0;0
3570030049159;2000;0;0;0
3570030049173;2000;0;0;0
3570030049180;2000;0;0;0
3570030049197;2000;0;0;0
3570030049203;2000;0;0;0
3570030049210;2000;0;0;0
3570030049227;2000;0;0;0
3570030049234;2000;0;0;0
3570030049241;2000;0;0;0
3570030049258;2000;0;0;0
3570030049265;2000;0;0;0
3570030049272;2000;0;0;0
3570030049289;2000;0;0;0
3570030049296;2000;0;0;0
3570030049333;2000;0;0;0
3570030049357;2000;0;0;0
3570030049487;2000;0;0;0
3570030049494;2000;0;0;0
3570030049500;2000;0;0;0
3570030049517;2000;0;0;0
3570030049524;2000;0;0;0
3570030049531;2002;0;0;0
3570030049548;2004;0;1;0
3570030049555;2011;0;2;0
3570030049562;2005;0;1;0
3570030049579;2005;0;1;0
3570030049586;2004;0;1;0
3570030049593;2001;0;1;0
3570030057840;2000;0;0;0
3570030057857;2000;0;0;0
3570030057864;2000;0;0;0
3570030057871;2000;0;0;0
3570030057888;2000;0;0;0
3570030057895;2000;0;0;0
3570030057901;2000;0;0;0
3570030057918;2000;0;0;0
3570030057925;2000;0;0;0
3570030057932;2000;0;0;0
3570030057949;2000;0;0;0
3570030057956;2000;0;0;0
3570037119626;2000;0;0;0
3570037119633;2000;0;0;0
3570037119640;2000;0;0;0
3570037119657;2000;0;0;0
3570037119664;2000;0;0;0
3570037119671;1998;0;2;5
3570037119688;1997;0;3;5
3570037119695;2000;0;0;0
3570037119701;2000;0;0;0
3570037119718;2000;0;0;0
3570037119725;2000;0;0;0
3570037119732;1994;0;6;10
3570037119749;1988;0;12;15
3570037119756;1986;0;14;15
3570037119763;2000;0;0;0
3570037119770;1999;0;1;0
3570037119787;1999;0;1;0
3570037119794;2000;0;0;0
3570037119800;1999;0;1;5
3570037119817;1995;0;5;5
3570037119824;1990;0;10;10
3570037119831;2000;0;0;0
3570037119848;2000;0;0;0
3570037119855;2000;0;0;0
3570037119862;2000;0;0;0
3570037119879;2000;0;0;0
3570037119886;1998;0;2;5
3570037119893;1995;0;5;5
3570037119909;2000;0;0;0
3570037119916;2000;0;0;0
3570037119923;2000;0;0;0
3570037119930;2000;0;0;0
3570037119947;2000;0;0;0
3570037119954;2000;0;0;0
3570037119961;2000;0;0;0
3570037119978;2000;0;0;0
3570037119985;2000;0;0;0
3570037119992;2000;0;0;0
3570037120004;2000;0;0;0
3570037120011;2000;0;0;0
3570037120028;2000;0;0;0
3570037120035;2000;0;0;0
3570037120042;1989;0;11;30
3570037120059;1971;0;29;50
3570037120066;1975;0;25;40
3570037120073;1991;0;9;30
3570030057963;2000;0;0;0
3570030057970;2000;0;0;0
3570030058144;2000;0;0;0
3570030058151;2000;0;0;0
3570030058175;2000;0;0;0
3570030058359;2000;0;0;0
3570030058373;2000;0;0;0
3570030058632;2000;0;0;0
3570030058649;2000;0;0;0
3570030058656;2000;0;0;0
3570030058663;2000;0;0;0
3570030058670;2000;0;0;0
3570030058687;2000;0;0;0
3570030058694;2000;0;0;0
3570030058700;2000;0;0;0
3570030058717;2000;0;0;0
3570030058823;2000;0;0;0
3570030058953;2000;0;0;0
3570037059656;28;0;5;0
3570037059687;28;0;11;0
3570037059694;24;0;6;0
3570037059717;6;0;3;0
3570037059724;36;0;6;0
3570037120172;0;0;14;50
3570037120332;0;0;10;40
3570030112600;2000;0;0;0
3570030112617;2000;0;0;0
3570030112624;2000;0;0;0
3570030112631;2000;0;0;0
3570030112648;2000;0;0;0
3570030112655;2000;0;0;0
3570030112662;2000;0;0;0
3570030112679;2000;0;0;0
3570030112686;2000;0;0;0
3570030112693;2000;0;0;0
3570030112709;2000;0;0;0
3570030112716;2000;0;0;0
3570030112723;2000;0;0;0
3570030112730;2000;0;0;0
3570030112747;2000;0;0;0
3570030112754;2000;0;0;0
3570030112761;2000;0;0;0
3570030112778;2000;0;0;0
3570030112785;2000;0;0;0
3570030112792;2000;0;0;0
3570030112808;2000;0;0;0
3570037120585;0;0;0;0
3570037120592;0;0;0;0
3570037120608;0;0;0;0
3570037120615;0;0;0;0
3570037120622;0;0;6;10
3570037120639;0;0;15;20
3570037120646;0;0;16;20
3570037120653;0;0;0;0
3570037120660;0;0;0;0
3570037120677;0;0;0;0
3570037120684;0;0;0;0
3570037120691;0;0;5;5
3570037120707;0;0;8;10
3570037120714;0;0;12;15
3570037120721;0;0;0;0
3570037120738;0;0;0;0
3570037120745;0;0;0;0
3570037120752;0;0;0;0
3570037120769;0;0;5;5
3570037120776;0;0;9;10
3570037120783;0;0;13;15
3570037120790;0;0;0;0
3570037120806;0;0;0;0
3570037120813;0;0;0;0
3570037120820;0;0;0;0
3570037120837;0;0;5;5
3570037120844;0;0;8;10
3570037120851;0;0;11;15
3570037120868;0;0;0;0
3570037120875;0;0;0;0
3570037120882;0;0;0;0
3570037120899;0;0;0;0
3570037120905;0;0;0;0
3570037120912;0;0;0;0
3570037120929;0;0;0;0
3570037120936;0;0;0;0
3570037120943;0;0;0;0
3570037120950;0;0;0;0
